pos_id,petal_id,device_loc,pos_calib_index,time_recorded,bus_id,length_r1,length_r2,offset_x,offset_y,offset_t,offset_p,physical_range_t,physical_range_p,gear_calib_t,gear_calib_p,total_limit_seeks_t,total_limit_seeks_p,last_primary_hardstop_dir_t,last_primary_hardstop_dir_p,keepout_expansion_phi_radial,keepout_expansion_phi_angular,keepout_expansion_theta_radial,keepout_expansion_theta_angular,classified_as_retracted,site,calib_note,fiber_intact,device_classified_nonfunctional,petal_loc,location
M03721,2,201,71,2021-04-03 23:44:42.021628+00:00,can12,3.13801457094034,3.18309404667298,231.247575636176,86.5510620839405,-134.689505847861,38.8915843954182,392.555548774651,190.218435355549,1.0,0.34,762.0,765.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.34, 'CLASSIFIED_AS_RETRACTED': True}",True,False,7,7201
M03729,5,125,46,2021-04-03 23:44:42.005009+00:00,can12,2.95447826373665,3.04005613380367,220.921126547397,14.2045071286591,130.55062366742,35.8649002410597,391.829224972044,191.243685692264,1.0,0.5,85.0,88.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.5, 'CLASSIFIED_AS_RETRACTED': True}",True,False,1,1125
M03733,3,507,135,2021-04-03 23:44:42.023011+00:00,can16,2.81078936565011,2.85948705895713,367.929168534315,140.665232363031,-51.5801793425923,31.5020231641502,392.879130351911,189.984927270442,0.367,0.44,113.0,116.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_T': 0.36700000000000005, 'GEAR_CALIB_P': 0.44, 'CLASSIFIED_AS_RETRACTED': True}",True,False,3,3507
M03734,5,509,48,2021-04-03 23:44:42.005009+00:00,can14,2.65177000007239,2.60063556534406,357.471759115535,158.747276049474,25.6412542533515,23.96020677367,391.497821654235,187.746721500764,1.0,0.56,85.0,88.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.56, 'CLASSIFIED_AS_RETRACTED': True}",True,False,1,1509
M03735,2,486,62,2021-04-03 23:44:42.021628+00:00,can16,3.0145845777774,3.08229176610565,383.536950345344,95.4955959739951,56.2382401990232,35.8517770185454,392.565309044044,188.336992960842,1.0,0.34,762.0,765.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'CLASSIFIED_AS_RETRACTED': True}",True,False,7,7486
M03770,8,164,80,2021-04-03 23:44:42.016878+00:00,can23,2.99043032299892,3.01704972912079,252.179312143484,14.2578351309948,-164.814385545443,-0.665618570139657,395.236453497123,194.967228261573,0.340333333,1.0,105.0,108.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_T': 0.34033333299999996, 'CLASSIFIED_AS_RETRACTED': True}",True,False,4,4164
M03771,8,192,80,2021-04-03 23:44:42.016878+00:00,can23,3.04391660825707,3.06534079165352,278.280276789554,5.21588753505822,171.900511269004,0.536892648533865,392.567448423584,188.65132849821,0.247333333,1.0,110.0,113.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_T': 0.24733333300000002, 'CLASSIFIED_AS_RETRACTED': True}",True,False,4,4192
M03777,3,373,143,2021-04-03 23:44:42.023011+00:00,can17,3.15874482599906,3.18262207655357,383.285179119415,5.18539008406207,-111.788349402937,23.0846093054349,392.271524405442,190.416947872224,1.0,0.558,114.0,117.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'CLASSIFIED_AS_RETRACTED': True}",True,False,3,3373
M03778,5,94,46,2021-04-03 23:44:42.005009+00:00,can13,3.07007106132637,3.19670012257408,174.05411633288,41.4383449858732,142.801502130163,0.0602009214851478,390.296725332476,193.505108726553,0.388,1.0,85.0,88.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_T': 0.38799999999999996, 'CLASSIFIED_AS_RETRACTED': True}",True,False,1,1094
M03784,5,352,47,2021-04-03 23:44:42.005009+00:00,can17,3.06141940297562,3.14127537542387,372.738326170107,5.21290824146047,-33.2309636118049,0.807552785253932,391.579727164312,190.968366211417,0.284666667,1.0,87.0,90.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_T': 0.284666667, 'CLASSIFIED_AS_RETRACTED': True}",True,False,1,1352
M03786,3,526,211,2021-04-03 23:44:42.023011+00:00,can14,3.01724031041697,3.09052685317258,347.211496625868,194.998660767599,-69.7280530025002,0.609686647449522,391.16308401704,190.671832234065,0.275,1.0,158.0,160.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_T': 0.275, 'CLASSIFIED_AS_RETRACTED': True}",True,False,3,3526
M03792,5,237,47,2021-04-03 23:44:42.005009+00:00,can12,3.08576747533384,3.0478078878448,226.115888990702,131.75890632369,-163.259948256735,25.6456989768188,391.813021200096,193.503267865855,1.0,0.48,85.0,88.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.48, 'CLASSIFIED_AS_RETRACTED': True}",True,False,1,1237
M03794,8,455,64,2021-04-03 23:44:42.016878+00:00,can14,2.99412870646777,2.8114877564782,325.73656312879,158.70234645288,-90.1487501011059,31.4628908174649,392.097458482109,190.487306520033,1.0,0.52,89.0,92.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.52, 'CLASSIFIED_AS_RETRACTED': True}",True,False,4,4455
M03798,8,246,75,2021-04-03 23:44:42.016878+00:00,can23,3.0215934432112,3.04324436929916,278.212468537712,59.4445267531149,138.479848221747,-1.6968040712233,392.300042962964,191.11458010023,1.0,0.62,103.0,106.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.62, 'CLASSIFIED_AS_RETRACTED': True}",True,False,4,4246
M03809,2,209,62,2021-04-03 23:44:42.021628+00:00,can23,2.95914918936864,2.60014240600714,278.257777504325,23.2629169539063,67.3363003275154,30.3903461119598,392.868460946764,189.316333019057,1.0,0.47,763.0,766.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.47, 'CLASSIFIED_AS_RETRACTED': True}",True,False,7,7209
M03816,8,486,69,2021-04-03 23:44:42.016878+00:00,can16,2.69777603312903,2.81968625802478,383.578487773819,95.5727902118133,-13.2541197150058,36.3888167765368,394.559916555453,190.214762465921,0.419666667,0.412,90.0,93.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_T': 0.41966666700000005, 'CLASSIFIED_AS_RETRACTED': True}",True,False,4,4486
M03820,2,525,72,2021-04-03 23:44:42.021628+00:00,can14,3.32488255543141,3.41740025527471,352.402767306994,185.925137537154,-125.756203989961,33.2589923510524,393.612844178478,191.247559567851,1.0,0.304,762.0,765.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True}",True,False,7,7525
M03824,2,26,78,2021-04-03 23:44:42.021628+00:00,can11,2.96911771009945,3.04344107079592,111.473228979801,5.16748445134099,-7.10253035303037,-1.52457656578619,392.31810933442,191.641078770812,1.0,0.86,753.0,756.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.86}",True,False,7,7026
M03848,4,445,36,2021-04-03 23:44:42.168718+00:00,can17,2.99035441793623,3.41581371240453,378.151917223397,68.4176332840619,-84.5033123347648,33.8695299553126,391.768486682801,195.138410358076,1.0,0.47,180.0,187.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.47}",True,False,0,445
M03871,2,111,70,2021-04-03 23:44:42.021628+00:00,can11,3.0,3.15191687262729,153.07047414305,95.7509248909672,-116.213939633638,0.454174148831044,391.136122614089,189.247030813342,0.382333333,1.0,765.0,771.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_T': 0.382333333}",True,False,7,7111
M03873,5,82,46,2021-04-03 23:44:42.005009+00:00,can13,2.98422810508816,3.05308990167501,173.986323834412,23.2840363619626,-54.0165938238783,-0.25164244924656,392.78095316268,191.005805658646,0.373666667,1.0,108.0,114.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_T': 0.373666667, 'CLASSIFIED_AS_RETRACTED': True}",True,False,1,1082
M03874,5,251,76,2021-04-03 23:44:42.005009+00:00,can12,2.92253602781731,3.04809788040483,252.188218270292,104.571518177616,171.495748314038,-4.11479563231501,392.306547676928,191.159554074104,0.718,1.0,101.0,104.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_T': 0.718, 'CLASSIFIED_AS_RETRACTED': True}",True,False,1,1251
M03889,2,251,73,2021-04-03 23:44:42.021628+00:00,can12,3.10714108095295,3.23380764621059,252.141906353065,104.605773302867,21.1260531960313,26.7884315078749,391.887266519786,192.051640094413,1.0,0.525,773.0,777.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'CLASSIFIED_AS_RETRACTED': True}",True,False,7,7251
M03906,8,428,61,2021-04-03 23:44:42.016878+00:00,can14,3.03386165906295,3.1678056733007,341.218576722678,113.543926661261,-178.622009279575,36.7799324088784,393.829660057516,188.361696486342,1.0,0.33,91.0,94.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.33, 'CLASSIFIED_AS_RETRACTED': True}",True,False,4,4428
M03912,2,46,85,2021-04-03 23:44:42.021628+00:00,can11,3.01807790426161,2.98217114819829,142.768366623145,5.20011787879696,130.409764440085,-3.45780602087935,391.817711309028,189.190402255926,1.0,0.47,753.0,756.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.47}",True,False,7,7046
M03913,2,27,72,2021-04-03 23:44:42.021628+00:00,can11,2.91451348320815,3.0143984885225,106.262883742433,14.2371486633269,38.3876003042895,27.6484090285435,392.158854579574,189.798512364205,1.0,0.5,734.0,737.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.5, 'CLASSIFIED_AS_RETRACTED': True}",True,False,7,7027
M03915,5,313,47,2021-04-03 23:44:42.005009+00:00,can17,2.88856458945079,2.83484031888546,346.379871287278,14.228736734429,133.09970081405,16.5980144862922,390.918666543466,194.580654606586,1.0,0.8,85.0,88.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.8, 'CLASSIFIED_AS_RETRACTED': True}",True,False,1,1313
M03917,3,419,211,2021-04-03 23:44:42.023011+00:00,can17,3.39108607865723,3.5,388.667980309734,32.3105553277797,-100.151061416958,35.3406350106806,392.297512036874,189.591769110687,1.0,0.391,139.0,141.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True}",True,False,3,3419
M03918,2,16,65,2021-04-03 23:44:42.021628+00:00,can10,2.93113388033598,3.1902205804048,90.6736515999382,5.16424468603943,90.0625516527233,18.9960449290737,391.790462403923,191.842701660549,1.0,0.67,820.0,827.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.67, 'CLASSIFIED_AS_RETRACTED': True}",True,False,7,7016
M03922,5,389,76,2021-04-03 23:44:42.005009+00:00,can22,2.9588407384073,3.13882849076717,299.364439786166,149.666207662749,-7.48974976767455,-1.01628995410141,393.960517866875,193.939796308984,1.0,0.45,101.0,104.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.45, 'CLASSIFIED_AS_RETRACTED': True}",True,False,1,1389
M03925,5,88,48,2021-04-03 23:44:42.005009+00:00,can11,2.88802893834427,3.07765996175105,142.688335174901,77.6937518267382,69.4635774757608,17.1575923126857,391.594584912363,187.11970968991,1.0,0.57,85.0,88.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.57, 'CLASSIFIED_AS_RETRACTED': True}",True,False,1,1088
M03935,2,418,63,2021-04-03 23:44:42.021628+00:00,can17,2.69140083430363,3.09911366519756,393.969934236218,23.2804164231801,-96.2137576237197,14.9329964653148,393.757264722757,190.602500026771,1.0,0.59,794.0,801.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.59, 'CLASSIFIED_AS_RETRACTED': True}",True,False,7,7418
M03940,2,104,63,2021-04-03 23:44:42.021628+00:00,can13,3.00205396801397,3.37069302682438,189.621255006602,32.3172650990043,32.8579367025513,28.9245162466352,392.90609959109,191.683995917026,1.0,0.46,311.0,314.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.46, 'CLASSIFIED_AS_RETRACTED': True}",True,False,7,7104
M03941,2,110,64,2021-04-03 23:44:42.021628+00:00,can13,2.49904596676239,3.0125123711883,158.30270327716,86.6849196248446,-43.2609881218525,22.690336811029,391.103547583004,190.536407025466,1.0,0.38,732.0,736.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True}",True,False,7,7110
M03945,2,317,63,2021-04-03 23:44:42.021628+00:00,can15,2.5460441332848,2.60092651974216,325.342130019627,50.333536542436,-94.853520818673,43.4758463633508,391.444176484542,191.812576359586,1.0,0.27,750.0,753.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.27}",True,False,7,7317
M03950,2,145,71,2021-04-03 23:44:42.021628+00:00,can13,2.70432258712788,2.99254961523219,189.576962846336,86.6498452367463,-73.4712938325952,25.3706956625684,394.602679666556,190.915073160796,1.0,0.48,723.0,726.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.48, 'CLASSIFIED_AS_RETRACTED': True}",True,False,7,7145
M03954,5,233,47,2021-04-03 23:44:42.005009+00:00,can12,3.02079855126744,3.20483200441781,246.911703670402,95.6029068345227,82.2236589903665,25.7364291418653,391.525914073557,192.185670614705,1.0,0.499,108.0,114.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'CLASSIFIED_AS_RETRACTED': True}",True,False,1,1233
M03962,3,146,206,2021-04-03 23:44:42.023011+00:00,can13,2.65904467349583,2.66719515508314,184.345887939987,95.7173862343683,1.15968844463023,24.4981384866429,392.716864257002,191.480907621132,1.0,0.57,145.0,148.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.57, 'CLASSIFIED_AS_RETRACTED': True}",True,False,3,3146
M03963,5,434,47,2021-04-03 23:44:42.005009+00:00,can14,3.01236181586988,3.20280180646583,310.022186731697,167.72189232018,146.778361930669,26.3811960247376,391.389939245022,191.295741466952,1.0,0.466,96.0,100.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'CLASSIFIED_AS_RETRACTED': True}",True,False,1,1434
M03975,5,263,47,2021-04-03 23:44:42.005009+00:00,can23,3.1574622758867,3.16676610685729,288.686254976152,59.3660852718783,-158.630862113136,27.8877127362,391.599131087313,189.422139233176,1.0,0.2,86.0,89.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.2, 'CLASSIFIED_AS_RETRACTED': True}",True,False,1,1263
M03978,8,457,61,2021-04-03 23:44:42.016878+00:00,can14,2.88431116430757,2.98486712181918,315.247271683376,176.825264712476,158.715265588525,24.8688084026757,393.332877060768,189.915982318744,1.0,0.55,89.0,92.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.55, 'CLASSIFIED_AS_RETRACTED': True}",True,False,4,4457
M03979,2,377,61,2021-04-03 23:44:42.021628+00:00,can17,3.18310968877368,3.40674960875831,362.175684497914,41.3188437959295,163.943372120069,45.6498221337794,393.526111391809,190.741934265671,1.0,0.2,372.0,375.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.2}",True,False,7,7377
