petal_id,device_loc,pos_id,pos_calib_index,time_recorded,bus_id,length_r1,length_r2,offset_x,offset_y,offset_t,offset_p,physical_range_t,physical_range_p,gear_calib_t,gear_calib_p,total_limit_seeks_t,total_limit_seeks_p,last_primary_hardstop_dir_t,last_primary_hardstop_dir_p,keepout_expansion_phi_radial,keepout_expansion_phi_angular,keepout_expansion_theta_radial,keepout_expansion_theta_angular,classified_as_retracted,site,fiber_intact,device_classified_nonfunctional,calib_note,zeno_motor_p,zeno_motor_t,sz_cw_p,sz_ccw_p,sz_cw_t,sz_ccw_t,location,offset_x_cs5,offset_y_cs5
0,427,M06397,41,2024-06-25 21:56:30.791340+00:00,can44,2.99400713019435,3.05797566860779,346.478490233935,104.465427856515,-93.7446479014081,0.205317865355313,392.71638903568,189.195176787268,1.0,1.0,77.0,77.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3427,346.10038714972904,104.3514274161449
0,95,M00419,41,2024-06-25 21:56:30.791340+00:00,can34,2.99366445760472,3.00020784059442,168.746689651171,50.4271249166202,-94.1330486043508,0.844876587572901,395.075093730496,189.765437027024,1.0,1.0,370.0,372.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3095,168.70609731399202,50.41499457580098
0,507,M06633,42,2024-06-25 21:56:30.791340+00:00,can49,3.02334080696454,3.09507149671206,367.928483364853,140.685678293794,-134.648131926481,-1.29789218123392,393.586823612772,189.130284538807,1.0,1.0,165.0,167.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3507,367.4442921477464,140.50053696094704
0,506,M06688,41,2024-06-25 21:56:30.791340+00:00,can49,2.97384226082899,3.12853341908518,373.190138316545,131.645128819175,-14.7368252158864,3.08905220932179,393.032944214213,190.841410397911,1.0,1.0,165.0,167.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3506,372.69379177036416,131.4700395059748
0,88,M01835,41,2024-06-25 21:56:30.791340+00:00,can32,2.89827203536581,3.07362363452361,142.669114875152,77.6784943343264,-138.563168407792,2.85734700235115,391.286997802754,189.771780917153,1.0,1.0,127.0,133.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3088,142.64034504683204,77.6628301385535
0,224,M06621,41,2024-06-25 21:56:30.791340+00:00,can39,2.98151811807623,3.05156763876108,293.927887193805,14.141214942061,33.8820721829265,3.58799660203929,392.465200588975,189.252448934521,1.0,1.0,144.0,146.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3224,293.7187293057446,14.131152111071644
0,397,M06443,43,2024-06-25 21:56:30.791340+00:00,can47,2.98762269983717,3.05312177719225,378.030932033711,32.2717577473845,-39.2623678134861,-0.280523528681912,392.797909898521,186.841296037668,1.0,1.0,219.0,225.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3397,377.5737316092273,32.23272744565347
0,511,M06094,43,2024-06-25 21:56:30.791340+00:00,can46,3.00247423357092,3.09747444715069,346.979181189621,176.842560050158,160.325405897285,-5.15517309153267,394.299492853592,189.95502463365,1.0,1.0,158.0,160.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3511,346.5342644570816,176.61580231293107
0,466,M06242,36,2024-06-25 21:56:30.791340+00:00,can48,3.03239217049827,3.03919288439361,383.4813993352,77.4351912259488,-142.135937686114,0.871799080486068,392.763633591253,176.878961814883,1.0,1.0,293.0,310.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3466,382.98456981792714,77.33486800624787
0,192,M07818,43,2024-06-25 21:56:30.791340+00:00,can39,3.08431912115403,3.12529960250525,278.263752304783,5.15608853218811,50.8401434706569,1.73147479939837,391.520447714248,194.555813132127,1.0,1.0,156.0,159.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3192,278.0870783926638,5.1528148527215265
0,48,M01856,39,2024-06-25 21:56:30.791340+00:00,can31,3.01352084619719,3.07546176836048,132.358399268803,23.3033749091248,26.8157499921609,-3.10266363699881,392.65561593048,183.609789554706,1.0,1.0,109.0,113.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3048,132.34073382215368,23.300264683189155
0,116,M02088,42,2024-06-25 21:56:30.791340+00:00,can33,2.9923885476857,3.05392726912366,194.814555689415,41.3528333067077,-15.8351575902002,7.48326780905839,391.715091726805,186.513584594065,1.0,1.0,113.0,117.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3116,194.75337258218906,41.339846110626034
0,168,M08137,41,2024-06-25 21:56:30.791340+00:00,can36,3.05335342038533,3.16065344434262,231.291897972241,50.3483181970754,74.1797260764843,5.44684673166328,391.272230860592,196.234674024974,1.0,1.0,96.0,98.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3168,231.18693839437373,50.32547027948459
0,158,M01463,46,2024-06-25 21:56:30.791340+00:00,can34,3.05481582442787,3.09411628511962,200.007748877929,86.6080285966437,29.7824014480521,2.2855633287088,392.206102974568,187.802713063018,1.0,1.0,107.0,108.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3158,199.9315330577856,86.57502536568124
0,420,M06635,42,2024-06-25 21:56:30.791340+00:00,can48,2.98315212359562,3.03812006981665,383.339663187828,41.3039460963835,-113.032230451728,-2.19812849105064,394.314967585486,190.0,1.0,1.0,308.0,325.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3420,382.8591189377817,41.25216858493117
0,410,M06372,43,2024-06-25 21:56:30.791340+00:00,can46,3.00875901799529,3.00088906023539,309.809462321032,149.6805295203,75.7766704956367,-3.23199949174277,392.852155245825,190.317399947804,1.0,1.0,157.0,159.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3410,309.5055502186468,149.53369822576224
0,520,M08321,42,2024-06-25 21:56:30.791340+00:00,can49,3.04577227643004,3.17130772914269,378.66774400861,140.676493618079,-25.2674528021107,0.318996696460841,391.384478026244,193.035624712596,1.0,1.0,96.0,98.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3520,378.1393871876743,140.48020706839407
0,29,M01612,40,2024-06-25 21:56:30.791340+00:00,can32,3.01367464550642,3.06821244725593,95.9305408560506,32.3448290665477,166.948930462255,-1.85711826661239,391.896385244193,190.325698709318,1.0,1.0,96.0,98.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3029,95.92351746325006,32.34246099442413
0,474,M06452,42,2024-06-25 21:56:30.791340+00:00,can46,3.00826648494334,3.03477905486496,341.468925885578,149.632663675169,60.9946772928521,-4.00964240410156,390.922847247915,187.820454246751,1.0,1.0,154.0,156.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3474,341.07154784192187,149.45853147557256
0,250,M06629,42,2024-06-25 21:56:30.791340+00:00,can40,2.96833486393599,3.03886749533489,257.332284220419,95.5714281543965,-129.761278669409,0.558336269277129,395.459193650277,188.650964483671,1.0,1.0,144.0,146.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3250,257.1734503530247,95.51243835608128
0,34,M01043,40,2024-06-25 21:56:30.791340+00:00,can31,3.04965593461542,3.03936805186357,111.514027095026,23.2746892470423,-67.0975940580424,-4.51184479455013,394.359657197364,186.227720999606,1.0,1.0,483.0,491.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3034,111.5035783171587,23.272508426707784
0,292,M02048,40,2024-06-25 21:56:30.791340+00:00,can38,3.08191772382834,3.10038479128842,241.831556359835,158.773258835334,-16.2248582930108,3.01562217025265,391.343138626202,195.871107055219,1.0,1.0,95.0,97.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3292,241.66535735638598,158.66414173833476
0,275,M06337,42,2024-06-25 21:56:30.791340+00:00,can43,3.00078104072746,3.09379477999257,330.579076339944,5.14728664501419,149.476397050418,-0.904578722093018,393.078999478159,190.125925528627,1.0,1.0,187.0,189.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3275,330.28053085062965,5.142638137833727
0,458,M06396,42,2024-06-25 21:56:30.791340+00:00,can46,3.12887043201005,3.12877933163979,310.139156097383,185.85900677433,-33.2963559833596,-9.23609997322354,393.339391530492,190.283717896739,1.0,1.0,75.0,75.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3458,309.8013462509744,185.65656538214287
0,447,M06146,41,2024-06-25 21:56:30.791340+00:00,can49,2.99577624439592,3.06444694059078,367.591437343923,86.4242373960375,-179.161398502467,-1.49576525618439,359.695288373158,190.0,1.0,1.0,86.0,88.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3447,367.15148671043175,86.32080082453811
0,187,M02020,43,2024-06-25 21:56:30.791340+00:00,can37,2.99209486737775,3.05749677046753,215.656646115355,95.628624937468,49.4007687038707,4.61068334871636,393.142275015347,193.673541912685,1.0,1.0,327.0,347.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3187,215.55947615389383,95.58553686220048
0,487,M06441,44,2024-06-25 21:56:30.791340+00:00,can49,3.00691536575719,3.03300941771947,378.309167692231,104.533178306407,-168.874409136625,-0.168537320748112,359.048279615397,190.0,1.0,1.0,162.0,166.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3487,377.8154202555695,104.39674759511942
0,84,M00400,42,2024-06-25 21:56:30.791340+00:00,can34,3.03218802916062,3.07018257142903,163.583875907542,41.3567859479585,131.968618005667,-1.61633359491441,392.708588433028,186.083184237698,1.0,1.0,97.0,99.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3084,163.54803756259574,41.34772540484293
0,526,M06092,41,2024-06-25 21:56:30.791340+00:00,can46,3.02753471135778,3.10511255691068,347.283476918492,194.961058334607,25.7428953563803,-4.85106178087982,392.487425915719,188.425439185218,1.0,1.0,158.0,160.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3526,346.81471369038127,194.69789990313842
0,94,M02093,42,2024-06-25 21:56:30.791340+00:00,can34,2.9998633690583,3.09740016208444,173.967619073933,41.4212656202203,-172.42974530149,1.85900191773192,392.97138668846,189.63345401372,1.0,1.0,97.0,99.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3094,173.92435519685196,41.410964596651226
0,161,M00401,41,2024-06-25 21:56:30.791340+00:00,can35,3.00734638087698,3.02391808113549,184.434637814069,113.767536042217,-123.145893243276,1.68594185023565,391.951482335106,184.584061550357,1.0,1.0,363.0,365.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3161,184.36521502717463,113.72471296134802
0,113,M07857,46,2024-06-25 21:56:30.791340+00:00,can36,3.03116678589179,3.13277146378264,210.519102125124,14.2211731428646,-176.221824910181,1.01357278483452,391.990996951412,193.999474008717,1.0,1.0,96.0,98.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3113,210.44424868704266,14.216116577011205
0,206,M02219,46,2024-06-25 21:56:30.791340+00:00,can35,3.06537301743555,3.09984208677937,205.280898088621,131.783213413204,26.2982000253883,0.0811587027604037,394.039932427186,189.973129778473,1.0,1.0,97.0,99.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3206,205.18167548133542,131.71951594230887
0,288,M06648,39,2024-06-25 21:56:30.791340+00:00,can41,2.95160846607447,3.0728088335112,262.625694204349,122.624319557813,-42.5626440630148,4.21460040277345,394.153351623999,189.818867181407,1.0,1.0,226.0,233.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3288,262.4445048058196,122.53971920378797
0,361,M06380,41,2024-06-25 21:56:30.791340+00:00,can44,2.96350693099677,3.1233018086968,325.376499456306,86.3957661275383,-102.156115247007,-0.266490660464076,394.456170419574,187.960216815465,1.0,1.0,161.0,163.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3361,325.07146522738384,86.31477175349195
0,376,M06442,41,2024-06-25 21:56:30.791340+00:00,can47,2.98098838762852,3.09839276325224,367.44124748456,32.2866816163161,131.092077124253,-1.86472099738176,393.523957561164,188.080624940113,1.0,1.0,219.0,225.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3376,367.02345375118347,32.24997051394759
0,525,M06175,42,2024-06-25 21:56:30.791340+00:00,can46,3.02419221897788,2.9846923258656,352.437017160467,185.962895829144,162.628507948098,-4.95806249963934,392.941294524401,189.177396996398,1.0,1.0,158.0,160.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3525,351.9606768729108,185.71155554716194
0,42,M00404,46,2024-06-25 21:56:30.791340+00:00,can31,3.02906035077026,3.02821907976013,116.729575386562,32.3369388173253,-38.9179882204873,0.229294052962032,395.722083513652,183.869514639621,1.0,1.0,98.0,100.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3042,116.71711540940879,32.33348709981896
0,100,M01840,41,2024-06-25 21:56:30.791340+00:00,can32,3.04849011443249,3.06770050418891,142.654180082186,95.766792271372,140.38505431925,1.35884792279249,392.64195013323,188.420796883342,1.0,1.0,110.0,114.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3100,142.62166566316165,95.74496464872026
0,182,M08287,42,2024-06-25 21:56:30.791340+00:00,can36,2.92685841779098,3.17916767209218,241.71835841943,50.32568097858,94.0297376090796,4.43048640482313,393.46713053014,192.791409217881,1.0,1.0,108.0,110.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3182,241.59854185798488,50.300735210758866
0,362,M06379,44,2024-06-25 21:56:30.791340+00:00,can44,3.01683596675747,3.10616753201947,320.146959784293,95.4457765047798,123.029554432615,2.45608170163188,393.317602518031,192.211299597375,1.0,1.0,152.0,154.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3362,319.85156777383094,95.35771094941465
0,14,M02036,44,2024-06-25 21:56:30.791340+00:00,can30,2.90887279256234,3.05945527576196,69.9036313405408,23.3090552625513,40.4849991969077,3.63850364338376,392.79494605717,196.663097331185,1.0,1.0,97.0,99.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3014,69.9009301777858,23.30815457183292
0,383,M06378,41,2024-06-25 21:56:30.791340+00:00,can44,2.98072724676585,3.05801041719948,330.657350221152,95.3920878518678,133.596862859832,2.78790527399338,394.702995586922,190.88074054212,1.0,1.0,152.0,154.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3383,330.3328504746659,95.29847218506345
0,341,M06381,44,2024-06-25 21:56:30.791340+00:00,can44,2.97440952351352,3.05584153668312,314.878110751362,86.3661441119253,103.612002299937,0.180213310652526,391.727150190524,188.312400121555,1.0,1.0,161.0,163.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3341,314.60097710644357,86.29013068483067
0,219,M00377,44,2024-06-25 21:56:30.791340+00:00,can38,3.03491194221138,3.0603724793589,226.118347796574,113.694014113242,2.971790471792,-1.22559872247784,393.473519864357,186.633911017809,1.0,1.0,107.0,107.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3219,226.0003321176601,113.63467493800579
0,191,M00798,43,2024-06-25 21:56:30.791340+00:00,can35,3.05003522773979,3.06275729733475,194.849443899656,131.794620852196,29.7115485688002,4.12071817163357,394.18096114293,186.59450685559,1.0,1.0,363.0,365.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3191,194.76217422560524,131.7355923357516
0,86,M02252,40,2024-06-25 21:56:30.791340+00:00,can34,2.97193551383238,3.08198363182282,153.042608300304,59.6071723120044,-93.5724786535693,6.47851600054386,390.386814659504,193.745592736117,1.0,1.0,118.0,122.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3086,153.01099670555496,59.59486019973586
0,83,M06731,42,2024-06-25 21:56:30.791340+00:00,can33,3.05351857712529,3.01298545115289,168.801123091244,32.3419770737517,8.74124433757137,1.50510878308561,391.182171953415,191.096177879282,1.0,1.0,96.0,98.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3083,168.76262308124078,32.33460054438945
0,256,M01604,43,2024-06-25 21:56:30.791340+00:00,can38,3.00447820708506,3.03651081662332,226.153607276082,149.803428063505,138.682135225339,0.657315903249219,393.244724197952,187.710070560385,1.0,1.0,98.0,100.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3256,226.0173806216804,149.713191962172
0,73,M06950,41,2024-06-25 21:56:30.791340+00:00,can33,3.00661693657417,3.07841030536808,163.569149316576,23.2528084659494,-60.7438405529504,5.27844216965477,393.421264677771,189.450968685039,1.0,1.0,96.0,98.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3073,163.53492488295225,23.24794315850461
0,35,M02103,40,2024-06-25 21:56:30.791340+00:00,can32,2.99777716252435,3.01448573926985,106.301576886645,32.2981913966803,104.306011812983,0.236860950098193,392.639850699798,189.112506089295,1.0,1.0,96.0,98.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3035,106.29212876336112,32.295320721539824
0,290,M06966,42,2024-06-25 21:56:30.791340+00:00,can38,2.98787077453447,3.08903553159064,252.18467753371,140.678268212215,24.870369704026,3.73161498250368,391.498273321617,191.513235166097,1.0,1.0,96.0,98.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3290,252.01200644433573,140.58194566771684
0,377,M06637,41,2024-06-25 21:56:30.791340+00:00,can48,3.02120176365939,3.06800740460879,362.162220523407,41.2657349434733,21.0807732252277,-1.13866260862182,394.04317290714,188.064192469017,1.0,1.0,309.0,326.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3377,361.7608385891277,41.220000409133604
0,257,M06322,41,2024-06-25 21:56:30.791340+00:00,can43,3.04803423146792,3.04992611514872,320.094824175125,5.15173630645395,-56.0776890477589,-1.63837664108923,391.357771556608,186.859151032962,1.0,1.0,105.0,105.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3257,319.82426652818185,5.147381841628293
0,379,M06061,38,2024-06-25 21:56:30.791340+00:00,can48,3.00396387872673,3.10240505902039,351.614184907552,59.3482823084501,143.575058175707,-1.60182140283971,393.694275044786,190.708489070101,1.0,1.0,181.0,186.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3379,351.2423434869717,59.28551990991838
0,306,M06617,44,2024-06-25 21:56:30.791340+00:00,can41,2.97080812238739,3.08209270299825,273.059398064399,122.617527663339,142.358397643904,3.42470066752611,392.034264580944,188.438066473629,1.0,1.0,144.0,146.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3306,272.8582112021718,122.52718455184198
0,225,M07823,42,2024-06-25 21:56:30.791340+00:00,can39,3.02735629382159,3.09859547890809,288.66276748742,23.2395330771213,143.615837436415,3.67320189795577,392.654180864329,192.910788341616,1.0,1.0,151.0,154.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3225,288.46396031855375,23.223527598420144
0,251,M02019,41,2024-06-25 21:56:30.791340+00:00,can37,3.02194535744113,3.0277445495101,252.1512864195,104.564101097413,-100.17470040058,0.389795583211385,393.670241944794,189.004928903825,1.0,1.0,113.0,117.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3251,251.99743184148687,104.50029945722268
0,319,M08253,44,2024-06-25 21:56:30.791340+00:00,can44,3.06030955614691,3.14985527836473,314.879971798808,68.3606729995525,70.366974556872,3.29484999846378,389.353508367929,193.122712498702,1.0,1.0,107.0,109.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3319,314.61026675301287,68.30211983614677
0,495,M06096,42,2024-06-25 21:56:30.791340+00:00,can46,3.0112386777053,3.05765317724111,336.40702621297,176.829231938139,62.9697039159647,-4.13211688675506,392.240571178984,190.841831366807,1.0,1.0,158.0,160.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3495,335.9986346407695,176.61456469751928
0,45,M01017,56,2024-06-25 21:56:30.791340+00:00,can31,3.00091561169075,3.04746871160611,101.047974327298,59.5718510503631,95.8518545817973,1.18238427179952,395.126307708275,186.615961149929,1.0,1.0,475.0,478.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3045,101.03790049697727,59.56591212161794
0,50,M01037,44,2024-06-25 21:56:30.791340+00:00,can32,3.01822019956182,3.03890793181184,121.969816913412,41.3438422783484,-19.5875801924986,-0.636604182096897,390.601911655532,189.145285699759,1.0,1.0,567.0,578.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3050,121.95496841364881,41.338809114834554
0,59,M01659,41,2024-06-25 21:56:30.791340+00:00,can32,2.99876391770762,3.05731216332162,127.067334367016,50.4320560155249,61.0183232576065,-2.97326835331426,393.951106109495,193.359736866742,1.0,1.0,98.0,100.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3059,127.04973623933904,50.42507145285037
0,53,M02186,40,2024-06-25 21:56:30.791340+00:00,can32,3.03495743113842,3.09421081120629,106.224903728224,68.6190095978981,-96.2189839801645,2.18426572208211,392.895833997507,192.197220300838,1.0,1.0,96.0,98.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3053,106.21246889665544,68.61097696339523
0,207,M06628,42,2024-06-25 21:56:30.791340+00:00,can39,2.97971515073232,3.10089515846806,288.705982596707,5.16784865685488,-46.274528329033,1.25761869664297,394.266358719635,187.946822166823,1.0,1.0,188.0,190.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3207,288.5083286744312,5.164310643726202
0,400,M06065,42,2024-06-25 21:56:30.791340+00:00,can48,3.01337318685127,3.07109481328751,362.197599838804,59.3503107680546,-134.265904702183,-2.13834685951451,392.664219305488,190.318078866485,1.0,1.0,180.0,185.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3400,361.7901715138479,59.28354887423582
0,195,M06646,46,2024-06-25 21:56:30.791340+00:00,can39,2.94677465248675,3.02958479894534,262.58774027523,32.2743372254441,-134.049111552313,4.53958854687718,390.144982287755,188.96663746258,1.0,1.0,192.0,199.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3195,262.4375151729472,32.25587324229805
0,157,M02363,44,2024-06-25 21:56:30.791340+00:00,can34,2.99436797478522,3.05209240104181,205.173934350452,77.6118507696923,-140.357714062126,2.984272409179,389.643602019606,188.98602517754,1.0,1.0,121.0,126.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3157,205.09467027350541,77.58186727431872
0,143,M02195,43,2024-06-25 21:56:30.791340+00:00,can34,2.99714029035976,3.03327568729914,199.978990296251,68.5228038155837,113.385899066411,2.73712725751292,395.164409112384,188.956665528081,1.0,1.0,238.0,248.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3143,199.90760006648364,68.49834195235772
0,267,M07987,39,2024-06-25 21:56:30.791340+00:00,can40,3.02420798738591,3.15339193833826,267.820079931904,95.4405897214562,130.286861776125,3.60974848737122,392.844723855266,192.570063431643,1.0,1.0,98.0,100.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3267,267.6424365004175,95.37728455828277
0,271,M01898,41,2024-06-25 21:56:30.791340+00:00,can38,2.77394938531295,3.04782794532246,246.987695084995,131.678483865478,65.8147730211665,-1.46629113968409,392.731149964313,188.409241171891,1.0,1.0,189.0,196.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3271,246.8290427274188,131.59390029178974
0,78,M02184,43,2024-06-25 21:56:30.791340+00:00,can32,3.03601646814676,3.04596681015375,137.465886372593,68.6207713240692,-122.461018470305,3.60321583569838,391.586868872019,191.233300272683,1.0,1.0,97.0,99.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3078,137.44134126726135,68.60851880015558
0,424,M06058,40,2024-06-25 21:56:30.791340+00:00,can48,3.02000974674575,3.00876533418437,362.242158469256,77.4180012939126,-81.9215881409806,1.64471932291328,393.030330862058,189.683635232833,1.0,1.0,157.0,160.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3424,361.82647435214733,77.32916173517054
0,67,M02097,43,2024-06-25 21:56:30.791340+00:00,can32,3.05588337093583,3.09410565634898,137.524351776119,50.4554696505714,20.6226736878467,2.3530282733593,389.082152592767,189.899636991932,1.0,1.0,96.0,98.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3067,137.50222078631293,50.44735014686115
0,437,M07986,38,2024-06-25 21:56:30.791340+00:00,can42,2.99384561108462,3.16928365578359,294.323212941469,194.969342157412,-160.415223892882,-0.118846459933397,393.397523768474,195.300223284955,1.0,1.0,145.0,147.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3437,294.0184699858652,194.76747043622703
0,300,M06961,44,2024-06-25 21:56:30.791340+00:00,can44,2.92652890291419,3.09350237079765,304.377895374435,68.345246200827,-89.1252007351684,4.94713211521029,390.096794463313,190.068859457209,1.0,1.0,96.0,98.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3300,304.13389153641504,68.29045739179439
0,174,M02337,41,2024-06-25 21:56:30.791340+00:00,can35,3.01165805071546,3.02468537642534,199.997293466649,104.707206283134,-105.959966826427,4.58315869493852,392.219317115001,190.116768622828,1.0,1.0,96.0,98.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3174,199.91517490970904,104.66421367792344
0,7,M02120,41,2024-06-25 21:56:30.791340+00:00,can30,3.00374898790934,3.05849731674432,49.1061301978363,23.3812570258867,-51.5048183027473,-2.04642069117955,393.66576880256,198.522992642671,1.0,1.0,102.0,104.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3007,49.105102834325315,23.380767859865827
0,79,M02098,41,2024-06-25 21:56:30.791340+00:00,can32,3.02505817029811,3.0330073283862,132.239108769349,77.7073720496232,-57.5420454719251,5.77844947019191,393.157389984177,189.041336423338,1.0,1.0,101.0,103.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3079,132.21558429813774,77.69354841716154
0,419,M06444,44,2024-06-25 21:56:30.791340+00:00,can47,2.97285941572767,3.0901875173585,388.644760976515,32.2710243046212,63.431848270084,1.21441635316008,393.009668374324,188.457897000566,1.0,1.0,217.0,223.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,lbl,True,False,,,,,,,,3419,388.14485941644455,32.22951509874791
