pos_id,petal_id,device_loc,pos_calib_index,time_recorded,bus_id,length_r1,length_r2,offset_x,offset_y,offset_t,offset_p,physical_range_t,physical_range_p,gear_calib_t,gear_calib_p,total_limit_seeks_t,total_limit_seeks_p,last_primary_hardstop_dir_t,last_primary_hardstop_dir_p,keepout_expansion_phi_radial,keepout_expansion_phi_angular,keepout_expansion_theta_radial,keepout_expansion_theta_angular,classified_as_retracted,site,calib_note,fiber_intact,device_classified_nonfunctional,zeno_motor_p,sz_cw_p,sz_ccw_p,zeno_motor_t,sz_cw_t,sz_ccw_t
M03672,8,464,83,2024-07-23 05:51:54.999116+00:00,can48,2.89717917477862,2.97234198467758,394.106779924917,59.3959109746924,67.8393004834235,3.4749428247211,393.638403045132,190.846862518084,1.0,1.0,90.0,93.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Enabling linear phis for engineering tests,True,True,True,0.804,0.804,,,
M02636,8,113,71,2024-09-07 02:13:59.860525+00:00,can36,3.0169,3.0977,210.3639,14.2594,-10.9102054771758,1.40072925436137,389.74635220795,190.19073812433,1.0,1.0,111.0,111.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,restored keepouts from cache file: /data/focalplane/fp_temp_files/keepouts_cache_petal_id_8.ecsv,True,False,,,,,,
M03764,8,454,59,2024-09-12 12:39:29.566366+00:00,can46,2.9985,3.0695,330.8693,149.6735,-131.41676735631,2.15373470192841,390.628233191423,191.828120797998,1.0,1.0,108.0,108.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,restored keepouts from cache file: /data/focalplane/fp_temp_files/keepouts_cache_petal_id_8.ecsv,True,False,,,,,,
M02920,8,114,61,2024-10-02 04:32:56.035034+00:00,can33,3.0076,3.0799,205.1663,23.2872,-106.917539261407,1.06332525368674,391.584944697638,189.61581552938,1.0,1.0,121.0,123.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,restored keepouts from cache file: /data/focalplane/fp_temp_files/keepouts_cache_petal_id_8.ecsv,True,False,,,,,,
M03282,8,247,59,2024-10-16 01:31:10.757632+00:00,can40,2.9764,3.0718,272.9458,68.4243,21.4164223726204,1.26954460487243,389.949239296998,191.141040084437,1.0,1.0,106.0,106.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,restored keepouts from cache file: /data/focalplane/fp_temp_files/keepouts_cache_petal_id_8.ecsv,True,False,,,,,,
M02437,8,173,105,2024-10-18 19:26:41.055906+00:00,can35,3.1201,3.0933,205.149,95.7464,174.910313913024,-6.20233848904553,392.795733678645,190.89129894656,1.0,1.0,95.0,94.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations_fixed.py; user ARB; comment abby updating linear phi scale factors ; input_file KPNO_scale_update_20241018.csv; archive_ref na; params {'SZ_CW_P': 0.709, 'SZ_CCW_P': 0.751}",True,False,True,0.709,0.751,,,
M03798,8,246,111,2024-10-26 01:22:57.157281+00:00,can40,2.9856,3.0223,278.2187,59.4484,138.479848221747,-1.6968040712233,392.300042962964,191.11458010023,1.0,1.0,106.0,106.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,restored keepouts from cache file: /data/focalplane/fp_temp_files/keepouts_cache_petal_id_8.ecsv,True,False,True,0.864,0.902,,,
M04549,8,408,60,2024-10-26 01:22:57.157281+00:00,can45,2.9919,3.0461,320.1825,131.5989,-10.6203273557426,1.77407889590648,393.010484635033,191.617081815678,1.0,1.0,109.0,109.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,restored keepouts from cache file: /data/focalplane/fp_temp_files/keepouts_cache_petal_id_8.ecsv,True,False,,,,,,
M02345,8,170,89,2024-11-01 01:18:18.571679+00:00,can37,3.0104,3.0966,220.7881,68.5779,144.716785093676,0.179190436439852,393.088734862563,189.212457653061,1.0,1.0,110.0,110.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,restored keepouts from cache file: /data/focalplane/fp_temp_files/keepouts_cache_petal_id_8.ecsv,True,False,,,,,,
M04240,8,186,67,2024-11-02 01:22:36.856285+00:00,can37,3.1546,3.09,220.7515,86.6124,-157.834317914157,-2.00783934365173,393.007916636099,215.104683985583,1.0,1.0,108.0,108.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,restored keepouts from cache file: /data/focalplane/fp_temp_files/keepouts_cache_petal_id_8.ecsv,True,False,,,,,,
M04362,8,202,65,2024-11-09 01:25:54.013489+00:00,can37,2.9498,3.1082,226.0284,95.6306,34.1246989607685,0.302204331693803,393.106777383204,191.758014291045,1.0,1.0,111.0,111.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,restored keepouts from cache file: /data/focalplane/fp_temp_files/keepouts_cache_petal_id_8.ecsv,True,False,,,,,,
M04247,8,338,60,2024-11-10 01:30:55.376526+00:00,can44,2.9688,3.1147,330.6172,59.4048,-98.0335340130008,1.73621751941761,392.494358264614,193.841743791477,1.0,1.0,107.0,107.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,restored keepouts from cache file: /data/focalplane/fp_temp_files/keepouts_cache_petal_id_8.ecsv,True,False,,,,,,
M04503,8,172,67,2024-11-17 10:43:48.058383+00:00,can37,2.92,3.103,210.395,86.6416,-98.64318594248,4.16625029538636,392.67441668129,192.768961909363,1.0,1.0,133.0,135.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,restored keepouts from cache file: /data/focalplane/fp_temp_files/keepouts_cache_petal_id_8.ecsv,True,False,,,,,,
M05367,8,157,76,2024-12-07 02:29:03.648946+00:00,can34,2.9672,3.018,205.1909,77.6235,-4.13046523176774,-1.64712655468885,393.03026020087,187.89332469995,1.0,1.0,108.0,108.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,restored keepouts from cache file: /data/focalplane/fp_temp_files/keepouts_cache_petal_id_8.ecsv,True,False,,,,,,
M05373,8,143,71,2024-12-08 00:59:42.867819+00:00,can34,2.9937,3.0318,199.9074,68.611,-60.7476044648494,0.954704015932502,390.780886849486,191.776926071281,1.0,1.0,107.0,107.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,restored keepouts from cache file: /data/focalplane/fp_temp_files/keepouts_cache_petal_id_8.ecsv,True,False,,,,,,
M03490,8,139,67,2024-12-10 00:56:45.579247+00:00,can36,3.0033,3.0264,220.8234,32.3168,44.3360694338448,1.05456125294664,393.916276962588,190.835586715129,1.0,1.0,112.0,111.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,restored keepouts from cache file: /data/focalplane/fp_temp_files/keepouts_cache_petal_id_8.ecsv,True,False,,,,,,
M01716,8,126,85,2024-12-10 00:56:45.579247+00:00,can36,3.1859,3.032,215.6466,23.2967,49.083303855602,-2.21789479531564,394.488665800337,196.185887775664,1.0,1.0,109.0,109.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,restored keepouts from cache file: /data/focalplane/fp_temp_files/keepouts_cache_petal_id_8.ecsv,True,False,True,0.83,0.814,,,
M01086,8,142,67,2024-12-11 01:02:27.475174+00:00,can34,3.0799,3.1217,205.1442,59.5055,-71.0281744303247,0.603339667194417,395.687172484033,190.11042620307,1.0,1.0,113.0,113.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,restored keepouts from cache file: /data/focalplane/fp_temp_files/keepouts_cache_petal_id_8.ecsv,True,False,,,,,,
M02505,8,155,123,2024-12-11 22:11:00.583685+00:00,can37,3.1688,3.0696,215.6471,59.4854,125.791779852271,6.56981706137918,391.538024772257,195.4829729775,1.0,1.0,104.0,105.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,restored keepouts from cache file: /data/focalplane/fp_temp_files/keepouts_cache_petal_id_8.ecsv,True,False,True,0.811,0.743,,,
M02469,8,171,131,2024-12-19 00:56:28.718996+00:00,can37,3.0365,3.1349,215.6292,77.6407,-179.471569537754,-2.26175781943206,391.550163817473,193.388638758386,1.0,1.0,119.0,118.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,restored keepouts from cache file: /data/focalplane/fp_temp_files/keepouts_cache_petal_id_8.ecsv,True,False,True,0.677,0.711,,,
M02358,8,156,160,2024-12-20 19:49:49.147894+00:00,can37,2.9822,3.0913,210.3609,68.5735,-137.770606007996,2.64859016218608,392.682127891072,191.903665901928,1.0,1.0,132.0,135.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,CAD disable for poor performance over the last two days,True,True,True,0.673,0.715,,,
M05243,8,298,58,2025-01-02 01:11:41.663348+00:00,can43,2.9386,3.0718,314.8324,50.3808,-163.271575124502,0.809514357847149,391.935761373292,189.859361748221,1.0,1.0,106.0,106.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,restored keepouts from cache file: /data/focalplane/fp_temp_files/keepouts_cache_petal_id_8.ecsv,True,False,,,,,,
M04366,8,203,134,2025-01-03 01:14:33.895329+00:00,can38,3.0,3.1149,220.8704,104.7107,95.6844984958458,-0.153184194456117,391.128295500781,191.420329022544,1.0,1.0,110.0,110.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,restored keepouts from cache file: /data/focalplane/fp_temp_files/keepouts_cache_petal_id_8.ecsv,True,False,True,0.762,0.702,,,
M04001,8,294,114,2025-01-07 16:34:07.463966+00:00,can43,3.0031,3.0731,335.8045,14.2078,88.3034331335849,-1.14835562181069,393.806224893471,189.019722868389,1.0,1.0,108.0,108.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user Michael Schubnell; comment NA; input_file /tmp/scales-20250106.csv; archive_ref NA; params {'SZ_CCW_P': 0.75, 'SZ_CW_P': 0.79}",True,False,True,0.79,0.75,,,
M05386,8,145,64,2025-02-06 01:37:35.125842+00:00,can34,3.005,3.1077,189.5639,86.7058,104.794129495137,1.0868822757643,391.432131714582,190.253931618565,1.0,1.0,108.0,108.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,restored keepouts from cache file: /data/focalplane/fp_temp_files/keepouts_cache_petal_id_8.ecsv,True,False,,,,,,
M02377,8,133,65,2025-02-06 01:37:35.125842+00:00,can35,3.1559,3.0835,179.0753,86.6554,-109.500473092213,-0.463544967688794,390.135330935586,195.494315477861,1.0,1.0,110.0,110.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,restored keepouts from cache file: /data/focalplane/fp_temp_files/keepouts_cache_petal_id_8.ecsv,True,False,,,,,,
M03978,8,457,94,2025-04-08 16:19:18.318925+00:00,can46,2.9569,3.0912,315.2439,176.819,158.715265588525,0.0,393.332877060768,189.915982318744,1.0,1.0,92.0,92.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user ARB; comment ARB updating offset_p for 220 positioners whose values were unphysical; input_file /n/home/fpa_expert/abault/offsets-20250402.csv; archive_ref na; params {'POS_P': 147.5588084026757, 'OFFSET_P': 0.0}",True,False,True,0.748,0.748,,,
M04086,8,318,98,2025-04-08 16:19:18.318925+00:00,can44,2.9873,3.1176,320.0666,59.371,18.002080889415,0.0,389.808926783149,192.278417331559,1.0,1.0,92.0,92.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user ARB; comment ARB updating offset_p for 220 positioners whose values were unphysical; input_file /n/home/fpa_expert/abault/offsets-20250402.csv; archive_ref na; params {'POS_P': 140.55481402034928, 'OFFSET_P': 0.0}",True,False,True,0.714,0.848,,,
M03588,8,211,97,2025-04-08 16:19:18.318925+00:00,can39,3.0238,3.052,267.791,41.3429,-11.4838438675044,0.0,393.58332680577,193.908485670681,1.0,1.0,93.0,93.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user ARB; comment ARB updating offset_p for 220 positioners whose values were unphysical; input_file /n/home/fpa_expert/abault/offsets-20250402.csv; archive_ref na; params {'POS_P': 147.4382655006529, 'OFFSET_P': 0.0}",True,False,True,0.653,0.689,,,
M04178,8,451,96,2025-04-08 16:19:18.318925+00:00,can45,3.0093,3.0596,346.5713,122.5815,31.2698024292244,0.0,391.566745142445,190.129719461898,1.0,1.0,92.0,92.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user ARB; comment ARB updating offset_p for 220 positioners whose values were unphysical; input_file /n/home/fpa_expert/abault/offsets-20250402.csv; archive_ref na; params {'POS_P': 147.81269882611468, 'OFFSET_P': 0.0}",True,False,True,0.69,0.682,,,
M05132,8,368,98,2025-04-08 16:19:18.318925+00:00,can41,3.0148,3.07,288.8027,149.7126,79.6558573925499,0.0,389.9678501656,191.131092247118,1.0,1.0,93.0,93.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user ARB; comment ARB updating offset_p for 220 positioners whose values were unphysical; input_file /n/home/fpa_expert/abault/offsets-20250402.csv; archive_ref na; params {'POS_P': 147.7815172854103, 'OFFSET_P': 0.0}",True,False,True,0.596,0.538,,,
M05042,8,348,98,2025-04-08 16:19:18.318925+00:00,can42,3.0347,3.0082,278.3134,149.7064,-136.935692993516,0.0,392.950945228817,192.966031957181,1.0,1.0,101.0,102.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user ARB; comment ARB updating offset_p for 220 positioners whose values were unphysical; input_file /n/home/fpa_expert/abault/offsets-20250402.csv; archive_ref na; params {'POS_P': 149.9705291112, 'OFFSET_P': 0.0}",True,False,True,0.697,0.773,,,
M03816,8,486,99,2025-04-08 16:19:18.318925+00:00,can49,2.9677,3.094,383.5229,95.5376,-13.2541197150058,0.0,394.559916555453,190.214762465921,1.0,1.0,93.0,93.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user ARB; comment ARB updating offset_p for 220 positioners whose values were unphysical; input_file /n/home/fpa_expert/abault/offsets-20250402.csv; archive_ref na; params {'POS_P': 185.1788167765368, 'OFFSET_P': 0.0}",True,True,True,0.658,0.694,,,
M04363,8,201,103,2025-04-08 16:19:18.318925+00:00,can37,2.9837,3.0852,231.25,86.5987,-135.692437875306,0.0,392.38775529797,188.653448756826,1.0,1.0,97.0,97.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user ARB; comment ARB updating offset_p for 220 positioners whose values were unphysical; input_file /n/home/fpa_expert/abault/offsets-20250402.csv; archive_ref na; params {'POS_P': 149.9887078837102, 'OFFSET_P': 0.0}",True,False,True,0.683,0.705,,,
M04982,8,299,101,2025-04-08 16:19:18.318925+00:00,can44,3.0234,3.0974,309.5752,59.3847,54.5561149221463,0.0,391.046935235921,191.138002584012,1.0,1.0,96.0,94.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user ARB; comment ARB updating offset_p for 220 positioners whose values were unphysical; input_file /n/home/fpa_expert/abault/offsets-20250402.csv; archive_ref na; params {'POS_P': 152.92909240505261, 'OFFSET_P': 0.0}",True,False,True,0.663,0.663,,,
M04361,8,495,94,2025-04-08 16:19:18.318925+00:00,can46,2.9519,3.0508,336.3523,176.8673,-109.855450395825,0.0,394.080149022629,192.166741966664,1.0,1.0,92.0,92.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user ARB; comment ARB updating offset_p for 220 positioners whose values were unphysical; input_file /n/home/fpa_expert/abault/offsets-20250402.csv; archive_ref na; params {'POS_P': 153.9924482538471, 'OFFSET_P': 0.0}",True,False,True,0.813,0.817,,,
M03995,8,263,97,2025-04-08 16:19:18.318925+00:00,can40,2.7712,3.0788,288.6306,59.4355,-169.542384374724,0.0,389.851670516531,190.786378628304,1.0,1.0,92.0,92.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user ARB; comment ARB updating offset_p for 220 positioners whose values were unphysical; input_file /n/home/fpa_expert/abault/offsets-20250402.csv; archive_ref na; params {'POS_P': 149.9645187278647, 'OFFSET_P': 0.0}",True,False,True,0.782,0.878,,,
M01468,8,121,96,2025-04-08 16:19:18.318925+00:00,can35,3.0061,3.0186,168.7144,86.6914,-27.6546399909699,0.0,394.745440713392,188.769180526494,1.0,1.0,96.0,96.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user ARB; comment ARB updating offset_p for 220 positioners whose values were unphysical; input_file /n/home/fpa_expert/abault/offsets-20250402.csv; archive_ref na; params {'POS_P': 147.8851449936411, 'OFFSET_P': 0.0}",True,True,True,0.758,0.794,,,
M03461,8,267,96,2025-04-08 16:19:18.318925+00:00,can40,3.1542,3.0028,267.7389,95.5659,156.91829524561,0.0,395.837628470195,193.146557177924,1.0,1.0,102.0,103.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user ARB; comment ARB updating offset_p for 220 positioners whose values were unphysical; input_file /n/home/fpa_expert/abault/offsets-20250402.csv; archive_ref na; params {'POS_P': 149.975735359736, 'OFFSET_P': 0.0}",True,False,True,0.662,0.688,,,
M03794,8,455,99,2025-04-08 16:19:18.318925+00:00,can46,3.0855,3.024,325.6917,158.6872,-90.1487501011059,0.0,392.097458482109,190.487306520033,1.0,1.0,92.0,92.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user ARB; comment ARB updating offset_p for 220 positioners whose values were unphysical; input_file /n/home/fpa_expert/abault/offsets-20250402.csv; archive_ref na; params {'POS_P': 111.2728908174649, 'OFFSET_P': 0.0}",True,False,True,0.865,0.809,,,
M03906,8,428,93,2025-04-08 16:19:18.318925+00:00,can45,3.0351,3.1794,341.2254,113.5332,-178.622009279575,0.0,393.829660057516,188.361696486342,1.0,1.0,94.0,94.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user ARB; comment ARB updating offset_p for 220 positioners whose values were unphysical; input_file /n/home/fpa_expert/abault/offsets-20250402.csv; archive_ref na; params {'POS_P': 151.3199324088784, 'OFFSET_P': 0.0}",True,False,True,0.66,0.744,,,
M03618,8,430,110,2025-04-08 16:19:18.318925+00:00,can45,2.9327,3.1331,330.7246,131.6058,-70.9580673746016,0.0,394.503558584722,193.48656622341,1.0,1.0,131.0,131.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user ARB; comment ARB updating offset_p for 220 positioners whose values were unphysical; input_file /n/home/fpa_expert/abault/offsets-20250402.csv; archive_ref na; params {'POS_P': 145.874953890408, 'OFFSET_P': 0.0}",True,False,True,0.717,0.717,,,
M04763,8,520,66,2025-04-08 16:19:18.318925+00:00,can16,2.92,3.0,378.66407077565,140.711944228117,171.118147228946,0.0,391.668960544647,190.064205143648,1.0,1.0,87.0,90.0,-1.0,1.0,0.2,5.0,0.05,10.0,False,kpno,"set_calibrations.py; user ARB; comment ARB updating offset_p for 220 positioners whose values were unphysical; input_file /n/home/fpa_expert/abault/offsets-20250402.csv; archive_ref na; params {'POS_P': 188.6634108927733, 'OFFSET_P': 0.0}",True,True,,,,,,
M02947,8,187,113,2025-04-08 16:19:18.318925+00:00,can37,2.9399,3.0698,215.572,95.7127,80.000912596674,0.0,394.156553793754,189.255616507348,1.0,1.0,93.0,93.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user ARB; comment ARB updating offset_p for 220 positioners whose values were unphysical; input_file /n/home/fpa_expert/abault/offsets-20250402.csv; archive_ref na; params {'POS_P': 144.0982483227813, 'OFFSET_P': 0.0}",True,False,True,0.81,0.85,,,
M05499,8,98,98,2025-04-08 16:19:18.318925+00:00,can32,2.9993,3.1212,153.0024,77.6922,16.2414027256662,0.0,392.327608514435,189.260311650479,1.0,1.0,92.0,92.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user ARB; comment ARB updating offset_p for 220 positioners whose values were unphysical; input_file /n/home/fpa_expert/abault/offsets-20250402.csv; archive_ref na; params {'POS_P': 156.74681288980992, 'OFFSET_P': 0.0}",True,False,True,0.611,0.611,,,
M02500,8,95,97,2025-04-08 16:19:18.318925+00:00,can34,2.9761,3.0634,168.6699,50.4707,66.0044410964718,0.0,391.639255480701,193.257556565274,1.0,1.0,102.0,103.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user ARB; comment ARB updating offset_p for 220 positioners whose values were unphysical; input_file /n/home/fpa_expert/abault/offsets-20250402.csv; archive_ref na; params {'POS_P': 150.0029375267489, 'OFFSET_P': 0.0}",True,False,True,0.682,0.722,,,
M05107,8,351,96,2025-04-08 16:19:18.318925+00:00,can42,3.0162,2.9026,262.7466,176.8852,-176.071636011828,0.0,391.493129436916,190.254657980666,1.0,1.0,93.0,93.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user ARB; comment ARB updating offset_p for 220 positioners whose values were unphysical; input_file /n/home/fpa_expert/abault/offsets-20250402.csv; archive_ref na; params {'POS_P': 144.596021146853, 'OFFSET_P': 0.0}",True,False,True,0.822,0.868,,,
M07550,10,148,100,2021-06-25 21:37:32.934797+00:00,can13,3.0204,3.0486,173.9362,113.7768,65.8567712189624,-1.30317533873119,393.553781486971,189.675101915302,1.0,1.0,161.0,160.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 173.9362, 'LENGTH_R2': 3.0486, 'OFFSET_Y': 113.7768, 'LENGTH_R1': 3.0204}",True,True,,,,,,
M06848,10,39,92,2021-06-25 21:37:32.934797+00:00,can11,3.0279,3.1385,132.3507,5.2169,67.9971552554993,-0.097553872876901,393.060451583101,189.2372678162,1.0,1.0,185.0,184.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 132.3507, 'LENGTH_R2': 3.1385, 'OFFSET_Y': 5.2169, 'LENGTH_R1': 3.0279}",True,True,,,,,,
M06891,10,293,82,2021-06-25 21:37:32.934797+00:00,can15,2.9881,3.0157,341.1091,5.2082,-174.734975693625,0.478999688089459,392.815876561528,188.020549460025,1.0,1.0,179.0,179.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 341.1091, 'LENGTH_R2': 3.0157, 'OFFSET_Y': 5.2082, 'LENGTH_R1': 2.9881}",True,True,,,,,,
M02905,10,410,41,2021-06-25 22:19:58.143414+00:00,can14,3.0,3.0,309.84855082524,149.674204315045,-134.653653759715,0.116648864687818,391.946779720858,193.662333547511,1.0,1.0,181.0,188.0,-1.0,1.0,0.2,5.0,0.05,10.0,False,kpno,"New angles from front illuminated image. Removing circular keepouts and expanding regular keepout zones.; set_calibrations.py; user KF; comment well measured angles from front illuminated image so can use less conservative keepout; input_file 20210625_calib/front_illuminated_angles_new_keepouts.csv; archive_ref 6400; params {'KEEPOUT_EXPANSION_PHI_RADIAL': 0.2, 'KEEPOUT_EXPANSION_THETA_ANGULAR': 10.0, 'CLASSIFIED_AS_RETRACTED': False, 'KEEPOUT_EXPANSION_PHI_ANGULAR': 5.0, 'KEEPOUT_EXPANSION_THETA_RADIAL': 0.05}",True,True,,,,,,
M06931,10,275,83,2021-09-19 08:21:37.521515+00:00,can15,2.7861,3.1013,330.6519,5.193,37.5763337455128,6.05024184975363,390.617692338285,189.825956661645,1.0,1.0,170.0,169.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"KF - appears really dim in FVC image, seems to be tucked",False,True,,,,,,
M06214,10,501,16,2022-03-22 00:19:53.989493+00:00,can17,3.0,3.0,399.584505535965,86.5087846436672,0.0,0.0,392.704380799869,187.802576049319,1.0,1.0,114.0,117.0,-1.0,1.0,0.2,5.0,0.05,10.0,False,kpno,"set_calibrations.py; user DK; comment Set ETC fiber angles measured from special FVC images taken 20220317; input_file ETC-fiber-angles.csv; archive_ref DESI-6735; params {'POS_T': -87.115, 'POS_P': 119.418}",False,True,,,,,,
M01727,10,461,15,2022-03-22 00:19:53.989493+00:00,can17,3.0,3.0,410.056685316399,32.2955896311027,0.0,0.0,395.031737316271,189.707544251897,1.0,1.0,123.0,127.0,-1.0,1.0,0.2,5.0,0.05,10.0,False,kpno,"set_calibrations.py; user DK; comment Set ETC fiber angles measured from special FVC images taken 20220317; input_file ETC-fiber-angles.csv; archive_ref DESI-6735; params {'POS_T': 20.065, 'POS_P': 144.582}",False,True,,,,,,
M07373,10,174,44,2022-05-08 06:46:44.425257+00:00,can13,3.0,3.0,199.989379994416,104.71573284775,107.549673654326,0.225884855036327,392.039693914738,189.831976923457,1.0,1.0,86.0,89.0,-1.0,1.0,0.2,5.0,0.05,10.0,False,kpno,restored keepouts from cache file: /data/focalplane/fp_temp_files/keepouts_cache_petal_id_10.ecsv,True,True,,,,,,
M00469,10,106,93,2023-05-03 17:30:55.646601+00:00,can34,3.0522,3.1255,179.1296,50.4416,165.09675577535,14.0879548114042,393.023630846383,186.879123914798,1.0,1.0,178.0,179.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,True,,,,,,
M01075,10,144,66,2023-05-03 17:30:55.646601+00:00,can34,3.0646,3.045,194.743,77.6397,50.6950627477571,-0.271457094315801,393.62464067353,186.087654015464,1.0,1.0,212.0,214.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M01497,10,97,95,2023-05-03 17:30:55.646601+00:00,can34,3.0102,3.1034,158.2805,68.7145,-70.5404644881052,-1.91749069356905,393.465822256512,190.556139456519,1.0,1.0,175.0,176.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,True,,,,,,
M01553,10,95,66,2023-05-03 17:30:55.646601+00:00,can34,3.1199,3.0325,168.7243,50.4792,-74.5150719477664,-1.92166493839556,394.589726687376,190.744948559462,1.0,1.0,188.0,189.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M01615,10,120,63,2023-05-03 17:30:55.646601+00:00,can34,2.9807,2.9923,173.8358,77.6194,-59.3708758898442,-1.44548649456856,392.474428458717,185.820537419639,1.0,1.0,187.0,188.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M01980,10,145,66,2023-05-03 17:30:55.646601+00:00,can34,3.0572,3.0214,189.5491,86.679,-96.0049326258704,5.40670143160769,391.782981307845,188.891264905472,1.0,1.0,187.0,188.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M02044,10,85,64,2023-05-03 17:30:55.646601+00:00,can34,3.1435,3.0776,158.3077,50.4483,-124.545261801665,-4.03033453019559,392.683810562065,188.676826258095,1.0,1.0,187.0,188.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M02308,10,130,66,2023-05-03 17:30:55.646601+00:00,can34,3.0662,3.056,194.7257,59.5372,175.449340865087,-0.0943774511233517,392.230817307453,191.137281064907,1.0,1.0,485.0,505.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
